Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases
177.0,,Male,Backpack,Accessories,81.0,New Hampshire,L,Black,Spring,2.7,Yes,Bank Transfer,Next Day Air,Yes,Yes,30.0,Credit Card,Quarterly
178.0,21.0,Male,Hoodie,Clothing,42.0,Kansas,L,Magenta,Fall,3.7,Yes,Debit Card,Next Day Air,Yes,Yes,47.0,Bank Transfer,Monthly
179.0,61.0,,Skirt,Clothing,43.0,Idaho,L,Lavender,Fall,4.3,Yes,Debit Card,2-Day Shipping,Yes,Yes,,PayPal,Quarterly
180.0,64.0,Male,Boots,Footwear,31.0,Illinois,M,Violet,Fall,4.9,Yes,Debit Card,Store Pickup,Yes,Yes,9.0,Bank Transfer,Fortnightly
181.0,51.0,Male,Sandals,Footwear,81.0,South Dakota,L,Green,Fall,3.3,Yes,Cash,Store Pickup,Yes,Yes,,Debit Card,Fortnightly
182.0,32.0,Male,Pants,Clothing,61.0,Massachusetts,M,Beige,Summer,4.7,Yes,Venmo,Next Day Air,Yes,Yes,4.0,Bank Transfer,
,38.0,Male,Gloves,,96.0,Alabama,XL,,,2.8,,Venmo,Store Pickup,Yes,Yes,10.0,Debit Card,Annually
184.0,58.0,Male,Skirt,Clothing,29.0,Ohio,XL,Beige,Spring,3.6,Yes,,2-Day Shipping,Yes,Yes,26.0,Credit Card,Weekly
185.0,32.0,Male,Sneakers,Footwear,33.0,Hawaii,L,Cyan,Spring,3.0,Yes,Cash,Express,Yes,Yes,40.0,Cash,Fortnightly
186.0,46.0,Male,T-shirt,Clothing,32.0,Wisconsin,XL,Silver,Summer,4.5,Yes,Bank Transfer,Store Pickup,Yes,,34.0,Bank Transfer,Fortnightly
187.0,39.0,Male,Backpack,Accessories,56.0,,S,Lavender,Summer,,,,,Yes,Yes,31.0,Debit Card,Annually
188.0,,Male,Shoes,Footwear,94.0,,S,Purple,Spring,3.3,Yes,Credit Card,Store Pickup,Yes,,1.0,Bank Transfer,Bi-Weekly
189.0,50.0,Male,Hoodie,Clothing,53.0,Arkansas,M,Pink,Spring,3.1,Yes,Credit Card,Express,Yes,Yes,5.0,Bank Transfer,Bi-Weekly
190.0,,,Blouse,,82.0,West Virginia,M,Maroon,,4.4,Yes,Venmo,Next Day Air,Yes,Yes,4.0,Credit Card,Weekly
,65.0,Male,Coat,Outerwear,70.0,Indiana,XL,Beige,Fall,3.0,Yes,Venmo,Free Shipping,Yes,Yes,48.0,,Quarterly
192.0,64.0,Male,Hat,Accessories,76.0,Utah,M,Gray,,,Yes,Credit Card,Free Shipping,Yes,Yes,29.0,,
193.0,46.0,Male,Shoes,Footwear,,Nebraska,L,Turquoise,Summer,2.9,Yes,Venmo,Express,Yes,Yes,12.0,PayPal,Bi-Weekly
194.0,36.0,Male,Belt,Accessories,,North Dakota,S,,Fall,3.0,Yes,,Standard,Yes,Yes,29.0,Venmo,Annually
195.0,51.0,Male,Backpack,Accessories,94.0,,M,Olive,Spring,3.1,Yes,Venmo,Express,Yes,,15.0,Debit Card,Quarterly
196.0,51.0,Male,Jacket,Outerwear,,New York,M,Magenta,Fall,4.3,Yes,Credit Card,Free Shipping,Yes,Yes,34.0,Credit Card,Monthly
197.0,38.0,Male,Boots,Footwear,88.0,Washington,M,Lavender,Summer,3.9,Yes,Cash,Next Day Air,Yes,Yes,41.0,Credit Card,Fortnightly
198.0,59.0,Male,,Accessories,,South Carolina,,,Fall,3.2,Yes,,2-Day Shipping,Yes,Yes,41.0,Credit Card,
199.0,57.0,Male,Jewelry,Accessories,45.0,Utah,M,Turquoise,Winter,4.8,Yes,Cash,Standard,Yes,Yes,39.0,Credit Card,Fortnightly
200.0,54.0,Male,Hat,Accessories,73.0,Idaho,XL,Green,Summer,3.8,Yes,Debit Card,Express,Yes,Yes,32.0,Cash,Weekly
201.0,25.0,Male,Dress,Clothing,61.0,Pennsylvania,S,Teal,Summer,3.3,Yes,,Next Day Air,Yes,Yes,,Venmo,Monthly
202.0,,,Blouse,Clothing,22.0,Missouri,S,Beige,Fall,4.3,Yes,Bank Transfer,Free Shipping,,Yes,15.0,Bank Transfer,Annually
,57.0,Male,Hat,Accessories,,Nebraska,L,Magenta,Spring,2.7,Yes,Bank Transfer,Express,Yes,,33.0,Venmo,Annually
204.0,70.0,Male,Scarf,Accessories,38.0,Indiana,S,Yellow,Fall,3.2,Yes,PayPal,Next Day Air,Yes,Yes,18.0,,Weekly
205.0,24.0,Male,Sneakers,,,Arizona,M,Yellow,Fall,4.0,,PayPal,Store Pickup,Yes,Yes,35.0,Cash,Bi-Weekly
206.0,67.0,Male,Shirt,Clothing,64.0,Hawaii,M,,Winter,3.0,Yes,Bank Transfer,,Yes,Yes,25.0,PayPal,Weekly
207.0,24.0,Male,T-shirt,Clothing,55.0,Wisconsin,L,,,4.2,Yes,Venmo,Free Shipping,Yes,Yes,6.0,Venmo,Fortnightly
208.0,62.0,Male,Gloves,,91.0,,M,Silver,Summer,2.9,Yes,Venmo,Express,,Yes,17.0,Bank Transfer,Bi-Weekly
209.0,57.0,Male,Skirt,Clothing,38.0,Wisconsin,M,Gold,Spring,4.1,Yes,Cash,Store Pickup,Yes,Yes,17.0,Credit Card,Monthly
210.0,,Male,Sandals,Footwear,97.0,Minnesota,S,Olive,Winter,3.2,,Bank Transfer,Store Pickup,Yes,Yes,44.0,Cash,Every 3 Months
211.0,45.0,Male,Jacket,Outerwear,22.0,Vermont,L,Teal,Fall,3.0,Yes,Venmo,2-Day Shipping,Yes,Yes,6.0,PayPal,Fortnightly
212.0,69.0,Male,Skirt,,92.0,South Dakota,L,Maroon,Fall,4.2,Yes,Venmo,2-Day Shipping,Yes,Yes,45.0,Debit Card,Fortnightly
213.0,67.0,Male,Handbag,Accessories,84.0,Virginia,L,,Fall,,Yes,Venmo,Express,Yes,Yes,7.0,Debit Card,Annually
214.0,30.0,Male,Handbag,,93.0,Nevada,L,Peach,Fall,4.4,Yes,Cash,Store Pickup,Yes,Yes,11.0,Debit Card,Every 3 Months
215.0,24.0,Male,Jacket,Outerwear,50.0,Hawaii,L,Blue,Summer,4.2,Yes,Cash,Next Day Air,Yes,Yes,41.0,Cash,
216.0,,,Scarf,Accessories,64.0,New Jersey,S,Orange,Spring,2.8,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,24.0,,Bi-Weekly
217.0,43.0,Male,Shorts,Clothing,61.0,Massachusetts,,,Spring,3.7,Yes,Cash,,Yes,Yes,21.0,Venmo,Weekly
218.0,35.0,Male,Sunglasses,Accessories,48.0,Oklahoma,M,Purple,Winter,3.5,Yes,Venmo,Next Day Air,Yes,Yes,24.0,Bank Transfer,Annually
219.0,28.0,Male,T-shirt,Clothing,45.0,California,,Magenta,Spring,2.9,Yes,Credit Card,Store Pickup,Yes,Yes,8.0,Credit Card,Quarterly
220.0,32.0,Male,Belt,Accessories,88.0,,M,Cyan,Spring,3.0,Yes,Venmo,Free Shipping,Yes,Yes,12.0,,Fortnightly
221.0,39.0,Male,Sneakers,Footwear,57.0,Arizona,S,Indigo,Spring,3.7,,Debit Card,,Yes,Yes,48.0,Debit Card,Fortnightly
222.0,28.0,Male,Hat,Accessories,68.0,North Carolina,XL,Magenta,Summer,4.4,Yes,Debit Card,Store Pickup,Yes,Yes,6.0,Bank Transfer,Quarterly
223.0,47.0,Male,Gloves,Accessories,94.0,,XL,Gray,Spring,4.5,Yes,Venmo,2-Day Shipping,Yes,Yes,14.0,PayPal,Fortnightly
224.0,,Male,Pants,Clothing,41.0,Wyoming,M,Turquoise,Spring,4.8,Yes,Venmo,Free Shipping,Yes,Yes,34.0,PayPal,Annually
225.0,63.0,Male,Socks,,83.0,South Dakota,S,Beige,Summer,2.9,Yes,PayPal,Free Shipping,Yes,Yes,12.0,Cash,
226.0,25.0,Male,Jacket,Outerwear,22.0,Arkansas,M,Olive,Spring,3.2,Yes,,,Yes,Yes,11.0,Bank Transfer,Annually
227.0,29.0,,Shoes,Footwear,74.0,Texas,L,Violet,,3.3,,Cash,Free Shipping,Yes,,,PayPal,Monthly
228.0,50.0,Male,Jeans,Clothing,90.0,Rhode Island,M,Turquoise,Winter,4.2,Yes,Venmo,Standard,Yes,Yes,25.0,Venmo,Fortnightly
229.0,,Male,Socks,Clothing,79.0,New Hampshire,M,White,Spring,2.9,Yes,Credit Card,Store Pickup,Yes,Yes,11.0,Credit Card,Annually
230.0,70.0,Male,Sandals,Footwear,28.0,Ohio,S,Silver,Spring,4.6,Yes,Cash,Next Day Air,Yes,,27.0,PayPal,Every 3 Months
231.0,66.0,Male,Scarf,Accessories,88.0,Utah,L,Olive,Fall,4.1,Yes,Venmo,Standard,Yes,Yes,43.0,Credit Card,Annually
232.0,28.0,Male,Blouse,Clothing,26.0,Tennessee,M,Blue,Spring,3.1,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,18.0,Debit Card,
233.0,54.0,Male,Jewelry,Accessories,27.0,Hawaii,L,Purple,,4.2,,Bank Transfer,Express,Yes,Yes,32.0,Bank Transfer,Bi-Weekly
234.0,19.0,Male,Sweater,Clothing,83.0,Arizona,XL,Yellow,Fall,4.5,Yes,PayPal,Next Day Air,Yes,Yes,27.0,Bank Transfer,Every 3 Months
235.0,20.0,Male,,,39.0,South Dakota,S,Silver,Summer,,Yes,PayPal,Next Day Air,Yes,,24.0,Credit Card,Weekly
,43.0,Male,,Accessories,,New Jersey,M,Cyan,Winter,3.7,Yes,Cash,Free Shipping,Yes,Yes,31.0,Debit Card,Quarterly
237.0,38.0,Male,Coat,,68.0,North Dakota,L,Green,Winter,3.4,Yes,Debit Card,Next Day Air,Yes,Yes,39.0,,Fortnightly
238.0,50.0,Male,Dress,Clothing,90.0,Iowa,M,Beige,Summer,3.0,Yes,Venmo,Store Pickup,Yes,Yes,,Debit Card,Fortnightly
,64.0,Male,Skirt,Clothing,34.0,Ohio,M,Peach,Fall,4.2,Yes,Debit Card,Free Shipping,Yes,Yes,5.0,Cash,Annually
240.0,49.0,Male,Pants,Clothing,51.0,Vermont,L,Yellow,Summer,2.9,Yes,PayPal,Express,Yes,Yes,47.0,Credit Card,Bi-Weekly
241.0,47.0,Male,Sweater,Clothing,45.0,Montana,XL,Turquoise,Winter,3.5,Yes,Credit Card,Free Shipping,Yes,Yes,29.0,Bank Transfer,Fortnightly
,,Male,Hoodie,Clothing,88.0,Delaware,M,,Winter,4.1,,PayPal,Free Shipping,Yes,,43.0,Venmo,Bi-Weekly
243.0,55.0,Male,Coat,Outerwear,85.0,New York,L,Gray,Summer,4.3,Yes,Credit Card,Store Pickup,Yes,,40.0,Debit Card,Every 3 Months
244.0,25.0,Male,Jewelry,Accessories,100.0,Kentucky,M,Olive,Winter,2.8,Yes,,2-Day Shipping,Yes,Yes,4.0,Debit Card,Monthly
245.0,53.0,Male,,Accessories,42.0,Oregon,S,Indigo,,4.9,Yes,Debit Card,2-Day Shipping,Yes,Yes,,PayPal,Weekly
246.0,49.0,Male,Sandals,Footwear,53.0,Rhode Island,L,Charcoal,Summer,3.3,Yes,,Next Day Air,Yes,Yes,45.0,Venmo,Fortnightly
247.0,35.0,Male,Sunglasses,Accessories,86.0,Nevada,XL,Beige,,3.2,Yes,Credit Card,Express,Yes,Yes,20.0,Venmo,Bi-Weekly
248.0,29.0,Male,Sweater,Clothing,66.0,Montana,XL,Brown,Spring,4.4,Yes,Credit Card,Standard,Yes,Yes,14.0,Debit Card,Weekly
249.0,47.0,Male,Belt,Accessories,100.0,Pennsylvania,M,Blue,Winter,4.8,Yes,Venmo,Express,Yes,,33.0,PayPal,Weekly
,53.0,Male,Handbag,Accessories,47.0,Alaska,S,,Fall,4.2,,Cash,Standard,Yes,Yes,18.0,Credit Card,Annually
251.0,,Male,Skirt,Clothing,,Mississippi,L,Black,Fall,4.0,Yes,Debit Card,Express,Yes,Yes,9.0,Bank Transfer,Weekly
252.0,21.0,Male,Handbag,Accessories,51.0,Wyoming,XL,Gold,Winter,2.5,Yes,PayPal,Standard,Yes,Yes,34.0,PayPal,Annually
253.0,32.0,Male,Shorts,Clothing,41.0,Delaware,M,Violet,Summer,3.9,Yes,Cash,Free Shipping,Yes,Yes,33.0,Venmo,Fortnightly
254.0,52.0,Male,Boots,Footwear,73.0,Oklahoma,L,,Winter,,,PayPal,2-Day Shipping,Yes,Yes,15.0,Bank Transfer,Bi-Weekly
255.0,67.0,Male,Sunglasses,Accessories,42.0,Indiana,M,White,Winter,3.5,Yes,Credit Card,Store Pickup,Yes,Yes,4.0,PayPal,Bi-Weekly
256.0,43.0,Male,Scarf,Accessories,20.0,Maryland,,Charcoal,Spring,4.2,Yes,Debit Card,Free Shipping,Yes,,25.0,Debit Card,
257.0,58.0,Male,Jewelry,Accessories,30.0,South Dakota,XL,Violet,Spring,4.7,Yes,,Express,Yes,Yes,20.0,Credit Card,Every 3 Months
258.0,20.0,Male,Handbag,Accessories,53.0,West Virginia,M,Red,Summer,4.5,Yes,PayPal,Express,Yes,Yes,5.0,Credit Card,Quarterly
259.0,61.0,Male,Gloves,Accessories,74.0,Alabama,S,Lavender,Spring,2.8,Yes,Venmo,Express,,Yes,16.0,Cash,Quarterly
260.0,32.0,Male,Jeans,Clothing,57.0,Louisiana,M,Gold,Fall,2.9,Yes,Credit Card,Standard,Yes,Yes,13.0,Debit Card,Annually
261.0,38.0,,Hat,Accessories,57.0,Montana,S,Red,Winter,3.2,,Bank Transfer,2-Day Shipping,Yes,Yes,11.0,Credit Card,Every 3 Months
262.0,21.0,Male,Jeans,Clothing,77.0,California,L,Magenta,Winter,4.9,,Cash,Standard,Yes,Yes,21.0,Credit Card,
263.0,37.0,Male,Pants,Clothing,40.0,Hawaii,M,Teal,Summer,3.7,Yes,Cash,Next Day Air,Yes,,6.0,,Annually
264.0,27.0,Male,Shorts,Clothing,46.0,Iowa,M,Purple,Summer,4.3,Yes,Credit Card,Store Pickup,Yes,Yes,29.0,Venmo,Monthly
265.0,36.0,Male,,Clothing,78.0,Colorado,S,Charcoal,Fall,3.9,Yes,Venmo,Store Pickup,Yes,,15.0,,Annually
266.0,,Male,Backpack,Accessories,59.0,Michigan,M,Gray,Spring,3.2,Yes,Venmo,,Yes,Yes,17.0,Bank Transfer,Bi-Weekly
267.0,51.0,Male,Jewelry,Accessories,75.0,Louisiana,L,White,Summer,3.1,Yes,,Express,Yes,Yes,32.0,Credit Card,Weekly
268.0,64.0,Male,Sweater,Clothing,,Maryland,M,Olive,Spring,3.9,Yes,Venmo,,Yes,Yes,42.0,Venmo,Annually
269.0,68.0,Male,Shoes,Footwear,42.0,Georgia,M,Charcoal,Spring,,Yes,Venmo,Store Pickup,Yes,Yes,,Cash,
270.0,68.0,Male,Blouse,Clothing,44.0,Georgia,M,Charcoal,Winter,,Yes,,,Yes,Yes,9.0,Cash,Bi-Weekly
271.0,33.0,Male,Jeans,Clothing,52.0,North Dakota,XL,Orange,Fall,4.6,Yes,Debit Card,Free Shipping,Yes,,,Bank Transfer,Annually
,65.0,Male,Sunglasses,Accessories,69.0,Maryland,XL,Yellow,Summer,4.6,Yes,Credit Card,Express,Yes,,42.0,Credit Card,Fortnightly
273.0,48.0,Male,Jewelry,Accessories,26.0,Oregon,M,Beige,Summer,4.4,Yes,PayPal,2-Day Shipping,Yes,Yes,37.0,,Bi-Weekly
274.0,,Male,Coat,Outerwear,33.0,North Dakota,S,Silver,Spring,4.2,Yes,Cash,Express,Yes,,32.0,Debit Card,Quarterly
275.0,59.0,Male,Jewelry,Accessories,32.0,Maryland,M,Indigo,Spring,3.0,Yes,Credit Card,Express,Yes,,28.0,Cash,Bi-Weekly
276.0,48.0,Male,,Accessories,85.0,Virginia,XL,Lavender,Winter,4.0,,Debit Card,Express,Yes,Yes,13.0,Credit Card,Weekly
277.0,25.0,Male,Skirt,Clothing,,South Dakota,XL,Turquoise,Fall,3.5,Yes,Debit Card,Express,Yes,Yes,,Bank Transfer,Fortnightly
278.0,29.0,Male,Shirt,Clothing,,Georgia,M,Green,Winter,3.0,,Credit Card,Store Pickup,Yes,Yes,36.0,Bank Transfer,Bi-Weekly
279.0,57.0,Male,Sweater,Clothing,95.0,Hawaii,M,Orange,Spring,3.7,,Bank Transfer,Express,Yes,Yes,23.0,Debit Card,Annually
280.0,23.0,Male,Sneakers,Footwear,69.0,Arkansas,L,Turquoise,Summer,4.0,Yes,Credit Card,Standard,Yes,Yes,37.0,Bank Transfer,Monthly
,45.0,Male,Sandals,,69.0,Montana,S,Cyan,Fall,4.2,Yes,Debit Card,2-Day Shipping,Yes,Yes,21.0,Cash,Bi-Weekly
282.0,38.0,Male,Belt,Accessories,61.0,Oklahoma,XL,Charcoal,Spring,2.5,Yes,Bank Transfer,Standard,Yes,Yes,22.0,Debit Card,
283.0,21.0,Male,Skirt,Clothing,94.0,Minnesota,,Teal,,3.0,Yes,Debit Card,2-Day Shipping,Yes,,9.0,Cash,Monthly
284.0,32.0,Male,Sweater,,30.0,Montana,S,Maroon,Fall,3.2,Yes,Debit Card,Next Day Air,Yes,Yes,16.0,Venmo,Annually
285.0,63.0,Male,Skirt,Clothing,45.0,Ohio,,Red,Summer,3.5,Yes,,,Yes,Yes,4.0,PayPal,Quarterly
286.0,29.0,Male,Handbag,Accessories,39.0,Kentucky,XL,,Summer,,Yes,,Express,Yes,Yes,3.0,Debit Card,Bi-Weekly
287.0,27.0,Male,Jewelry,Accessories,51.0,Nebraska,L,Gray,Summer,2.6,Yes,Cash,Store Pickup,Yes,Yes,6.0,Debit Card,Annually
288.0,56.0,Male,Scarf,Accessories,37.0,Delaware,L,Blue,Spring,3.4,Yes,Cash,,Yes,Yes,18.0,Venmo,Fortnightly
289.0,30.0,Male,T-shirt,Clothing,62.0,North Carolina,M,Lavender,Winter,3.7,Yes,Credit Card,2-Day Shipping,Yes,Yes,34.0,Venmo,
290.0,49.0,Male,,Outerwear,85.0,New York,M,Yellow,Fall,4.5,Yes,Debit Card,2-Day Shipping,Yes,Yes,26.0,Credit Card,Monthly
291.0,58.0,Male,T-shirt,Clothing,33.0,Colorado,M,Indigo,Winter,3.7,Yes,Bank Transfer,Standard,Yes,Yes,50.0,PayPal,Weekly
292.0,57.0,Male,Dress,Clothing,26.0,Delaware,XL,Violet,Fall,3.3,Yes,Credit Card,Next Day Air,Yes,Yes,40.0,Bank Transfer,Monthly
293.0,60.0,Male,Shoes,Footwear,,,M,Green,Spring,4.7,Yes,Credit Card,Free Shipping,Yes,Yes,24.0,Cash,Quarterly
294.0,69.0,Male,Handbag,Accessories,39.0,Connecticut,M,White,Spring,2.7,Yes,PayPal,,Yes,Yes,33.0,PayPal,Annually
295.0,70.0,,,Clothing,20.0,New Jersey,M,Gold,,4.6,Yes,Cash,Store Pickup,Yes,Yes,19.0,Credit Card,Every 3 Months
296.0,53.0,Male,Sunglasses,Accessories,42.0,West Virginia,M,Indigo,Winter,2.7,Yes,Venmo,Store Pickup,Yes,Yes,24.0,,Quarterly
297.0,25.0,Male,Sandals,Footwear,74.0,Indiana,S,Lavender,Spring,4.8,Yes,PayPal,2-Day Shipping,Yes,Yes,19.0,Credit Card,Weekly
298.0,48.0,Male,Shoes,Footwear,26.0,Delaware,XL,Purple,Summer,4.4,Yes,Bank Transfer,Standard,Yes,Yes,4.0,Credit Card,Bi-Weekly
299.0,69.0,Male,T-shirt,Clothing,53.0,Maryland,M,Lavender,Winter,4.0,Yes,Cash,Standard,Yes,Yes,,Venmo,Every 3 Months
300.0,25.0,Male,Sneakers,Footwear,80.0,Pennsylvania,M,Maroon,Summer,3.2,,Credit Card,Next Day Air,Yes,Yes,28.0,PayPal,Fortnightly
301.0,29.0,Male,Hat,Accessories,98.0,Iowa,M,Teal,Spring,,Yes,Cash,Store Pickup,Yes,Yes,,PayPal,Weekly
302.0,46.0,Male,,Clothing,95.0,Pennsylvania,M,Green,Spring,3.8,Yes,Debit Card,Standard,Yes,Yes,25.0,Credit Card,
303.0,37.0,Male,Sweater,Clothing,,,L,Olive,Summer,3.6,Yes,Venmo,Express,Yes,Yes,27.0,Bank Transfer,Every 3 Months
304.0,,Male,Sandals,Footwear,60.0,Oregon,M,Turquoise,Summer,3.3,Yes,Cash,Next Day Air,Yes,Yes,49.0,Venmo,Weekly
,40.0,Male,Dress,Clothing,84.0,Oregon,M,Green,Winter,3.4,Yes,Venmo,Next Day Air,Yes,Yes,45.0,,Bi-Weekly
306.0,60.0,Male,Sweater,Clothing,59.0,Utah,M,Teal,Fall,3.5,Yes,Debit Card,2-Day Shipping,Yes,Yes,26.0,PayPal,
307.0,26.0,Male,Jacket,Outerwear,49.0,,S,White,Summer,3.6,Yes,,Express,Yes,Yes,4.0,,Annually
308.0,29.0,Male,Gloves,Accessories,32.0,Florida,M,Orange,Winter,3.2,,Cash,,Yes,Yes,3.0,Credit Card,
309.0,66.0,Male,Handbag,Accessories,29.0,Maryland,M,Beige,Fall,3.7,Yes,Bank Transfer,Standard,Yes,Yes,45.0,Venmo,Bi-Weekly
310.0,66.0,Male,Dress,,22.0,Minnesota,M,Yellow,Spring,4.5,Yes,,Standard,Yes,Yes,21.0,Cash,Fortnightly
,56.0,,,Clothing,85.0,Montana,M,Charcoal,Winter,4.6,Yes,Debit Card,Standard,Yes,Yes,50.0,,Fortnightly
312.0,69.0,Male,Jeans,Clothing,52.0,Rhode Island,,Silver,Winter,4.1,Yes,Debit Card,Store Pickup,Yes,Yes,19.0,Bank Transfer,Monthly
313.0,38.0,Male,Pants,Clothing,89.0,Massachusetts,L,Green,Spring,,,Bank Transfer,Next Day Air,Yes,Yes,6.0,PayPal,Annually
314.0,42.0,Male,Dress,Clothing,77.0,,M,Pink,Spring,3.7,Yes,PayPal,Express,Yes,,50.0,Credit Card,Every 3 Months
315.0,30.0,Male,Pants,Clothing,24.0,New Jersey,M,Purple,Summer,,Yes,,Store Pickup,Yes,Yes,17.0,Debit Card,Every 3 Months
316.0,66.0,Male,Jewelry,Accessories,24.0,Wisconsin,XL,Orange,Spring,4.5,Yes,Venmo,Express,Yes,Yes,24.0,Debit Card,Annually
317.0,36.0,Male,Handbag,Accessories,22.0,California,,Charcoal,Fall,3.3,Yes,Bank Transfer,Free Shipping,Yes,Yes,46.0,Venmo,Monthly
318.0,58.0,Male,,Clothing,82.0,West Virginia,L,Teal,Fall,4.3,,Bank Transfer,Standard,Yes,,42.0,Cash,
319.0,45.0,Male,Backpack,Accessories,67.0,South Dakota,M,Beige,Winter,2.5,Yes,PayPal,Standard,Yes,Yes,10.0,Cash,Annually
320.0,47.0,,Shorts,Clothing,74.0,Maine,XL,White,Spring,2.6,Yes,Venmo,Standard,Yes,Yes,1.0,Cash,Every 3 Months
,66.0,Male,Jewelry,Accessories,72.0,Kansas,L,White,Summer,4.9,Yes,PayPal,Standard,Yes,Yes,28.0,Debit Card,Quarterly
322.0,41.0,Male,Sneakers,Footwear,36.0,Vermont,L,Orange,Summer,4.7,Yes,Credit Card,Free Shipping,Yes,Yes,48.0,Debit Card,Quarterly
323.0,41.0,Male,Belt,Accessories,95.0,Tennessee,S,Cyan,Winter,3.0,Yes,Credit Card,Standard,Yes,Yes,47.0,Credit Card,Monthly
324.0,66.0,Male,Hoodie,Clothing,78.0,Tennessee,M,Orange,Winter,3.5,Yes,,Next Day Air,Yes,Yes,29.0,PayPal,Bi-Weekly
325.0,37.0,Male,Shirt,Clothing,82.0,Wyoming,M,Olive,Summer,4.8,Yes,Credit Card,Standard,Yes,Yes,37.0,Venmo,Quarterly
326.0,70.0,Male,Pants,Clothing,70.0,Vermont,M,Charcoal,Winter,4.3,Yes,Debit Card,Free Shipping,Yes,Yes,38.0,Debit Card,Annually
327.0,62.0,Male,Scarf,Accessories,41.0,New Jersey,M,White,Fall,3.2,,,Store Pickup,Yes,Yes,48.0,Bank Transfer,Weekly
328.0,61.0,Male,,Outerwear,,Iowa,M,Teal,Summer,3.1,Yes,PayPal,Free Shipping,Yes,Yes,36.0,PayPal,Weekly
329.0,48.0,Male,Coat,Outerwear,50.0,Florida,M,Yellow,Fall,2.8,Yes,Debit Card,Free Shipping,Yes,,9.0,Credit Card,Weekly
330.0,70.0,,Socks,Clothing,31.0,,S,White,Summer,2.9,Yes,Debit Card,2-Day Shipping,Yes,Yes,34.0,Bank Transfer,Monthly
331.0,46.0,Male,Sweater,Clothing,51.0,North Dakota,M,Beige,,3.7,Yes,Bank Transfer,Express,Yes,,43.0,Venmo,Bi-Weekly
332.0,31.0,Male,Shirt,Clothing,98.0,Florida,L,Beige,Fall,3.3,Yes,,Store Pickup,Yes,Yes,46.0,PayPal,Quarterly
333.0,19.0,Male,Shirt,Clothing,86.0,New York,M,Maroon,Winter,2.8,Yes,Cash,2-Day Shipping,Yes,Yes,5.0,Credit Card,Monthly
334.0,39.0,Male,Sweater,Clothing,64.0,Alaska,M,Teal,Winter,4.5,Yes,Cash,Standard,Yes,Yes,15.0,Bank Transfer,
335.0,41.0,Male,Blouse,,46.0,Kansas,M,Lavender,Fall,2.6,Yes,PayPal,Next Day Air,Yes,Yes,30.0,Credit Card,Annually
336.0,20.0,Male,Sweater,Clothing,85.0,,L,Maroon,Spring,3.7,Yes,Cash,,Yes,Yes,44.0,Venmo,
337.0,36.0,Male,Hat,Accessories,81.0,Rhode Island,S,Orange,Fall,,Yes,Debit Card,Express,Yes,Yes,16.0,,Annually
338.0,32.0,,Sweater,Clothing,59.0,New Mexico,M,Cyan,Winter,,Yes,Cash,,Yes,Yes,,Bank Transfer,Annually
339.0,69.0,,Hoodie,Clothing,79.0,Massachusetts,,Silver,Winter,3.5,Yes,Venmo,Express,Yes,Yes,16.0,Cash,Weekly
340.0,40.0,Male,Shorts,Clothing,33.0,Pennsylvania,,Teal,Spring,3.8,Yes,Credit Card,2-Day Shipping,Yes,Yes,21.0,Credit Card,Every 3 Months
341.0,40.0,Male,,Clothing,47.0,New Jersey,L,Blue,Summer,3.5,Yes,Cash,Express,,Yes,39.0,Venmo,
342.0,20.0,Male,Hat,Accessories,20.0,,S,,,,Yes,Credit Card,Store Pickup,Yes,Yes,,Debit Card,
343.0,64.0,Male,Coat,Outerwear,36.0,Kentucky,M,Olive,Spring,2.6,Yes,Bank Transfer,Next Day Air,,Yes,48.0,Credit Card,Every 3 Months
344.0,27.0,,Sandals,Footwear,39.0,Nebraska,M,Purple,Summer,4.4,Yes,Cash,Next Day Air,Yes,Yes,26.0,Venmo,Monthly
345.0,24.0,Male,Skirt,Clothing,71.0,Virginia,M,Charcoal,,4.0,Yes,PayPal,Standard,Yes,Yes,46.0,,Monthly
346.0,48.0,Male,Shoes,Footwear,59.0,Wyoming,S,Olive,Winter,4.4,Yes,Cash,Next Day Air,Yes,Yes,,Bank Transfer,Annually
347.0,49.0,Male,Jeans,Clothing,50.0,New Mexico,L,Violet,Spring,4.7,Yes,Credit Card,Next Day Air,Yes,Yes,5.0,Cash,Weekly
348.0,36.0,Male,Sandals,Footwear,41.0,Oregon,L,Red,Fall,3.9,Yes,Credit Card,Store Pickup,Yes,,43.0,PayPal,Fortnightly
,56.0,Male,Blouse,Clothing,59.0,South Carolina,M,,Fall,2.7,Yes,Bank Transfer,Free Shipping,Yes,Yes,17.0,PayPal,Fortnightly
350.0,37.0,Male,Hat,Accessories,87.0,Arizona,M,Green,Winter,3.7,Yes,Cash,2-Day Shipping,Yes,,3.0,Bank Transfer,Bi-Weekly
351.0,42.0,Male,Sweater,Clothing,68.0,Kentucky,M,Violet,Spring,2.6,Yes,Venmo,2-Day Shipping,Yes,,47.0,Bank Transfer,Fortnightly
